6.153846153846154010e+01,6.773823191733639248e+01,7.229885057471264531e+01,6.655172413793103203e+01,7.000000000000000000e+01
6.176808266360504973e+01,7.037887485648680297e+01,7.103448275862068328e+01,6.448275862068965125e+01,6.712643678160920047e+01
6.176808266360504973e+01,6.544202066590126776e+01,7.287356321839079953e+01,6.252873563218390984e+01,6.781609195402299406e+01
6.291618828932261920e+01,7.026406429391504105e+01,7.482758620689655515e+01,6.149425287356321945e+01,7.000000000000000000e+01
6.567164179104477739e+01,6.957520091848449795e+01,7.195402298850574141e+01,6.655172413793103203e+01,7.321839080459770344e+01
7.118254879448909378e+01,7.313432835820896116e+01,7.954022988505747094e+01,6.850574712643678765e+01,7.804597701149425859e+01
6.314580941446612883e+01,6.590126291618828702e+01,6.528735632183908422e+01,6.114942528735632266e+01,7.091954022988505812e+01
7.324913892078070887e+01,7.692307692307691980e+01,7.747126436781609016e+01,7.149425287356321235e+01,7.666666666666667140e+01
