9.265212399540757815e+01,9.299655568312284970e+01,9.505747126436781969e+01,8.609195402298850297e+01,8.482758620689655515e+01
9.138920780711825387e+01,8.702640642939149984e+01,8.275862068965517437e+01,8.149425287356321235e+01,8.724137931034482563e+01
7.324913892078070887e+01,8.266360505166476003e+01,8.241379310344827047e+01,8.471264367816091578e+01,8.689655172413793593e+01
9.092996555683123461e+01,8.943742824339838648e+01,6.551724137931034875e+01,8.862068965517241281e+01,8.632183908045976750e+01
8.564867967853042785e+01,9.104477611940298232e+01,8.839080459770114828e+01,8.885057471264367734e+01,8.471264367816091578e+01
8.633754305396097095e+01,9.012629161882892959e+01,9.356321839080459313e+01,9.356321839080459313e+01,8.344827586206896797e+01
8.231917336394948848e+01,7.933409873708380644e+01,8.137931034482758719e+01,9.000000000000000000e+01,8.172413793103447688e+01
8.289322617680826966e+01,9.012629161882892959e+01,8.597701149425287781e+01,9.057471264367815422e+01,8.793103448275861922e+01
