9.447004699707031250e+01,8.870967864990234375e+01,7.926267242431640625e+01,7.511520385742187500e+01,8.156681823730468750e+01,8.421659088134765625e+01,7.983870697021484375e+01,8.306451416015625000e+01
9.342560577392578125e+01,8.800461578369140625e+01,8.050749969482421875e+01,7.231833648681640625e+01,8.431372833251953125e+01,8.500576782226562500e+01,7.820069122314453125e+01,8.373702239990234375e+01
9.388696289062500000e+01,8.950403594970703125e+01,7.946943664550781250e+01,7.439446258544921875e+01,8.465974426269531250e+01,8.050749969482421875e+01,7.923875427246093750e+01,8.292964172363281250e+01
9.504036712646484375e+01,8.961937713623046875e+01,8.373702239990234375e+01,7.716262817382812500e+01,8.638984680175781250e+01,8.177623748779296875e+01,8.212226104736328125e+01,8.546712493896484375e+01
9.492502593994140625e+01,8.927335357666015625e+01,8.119953918457031250e+01,7.831603240966796875e+01,8.662052917480468750e+01,8.569780731201171875e+01,8.119953918457031250e+01,8.339100646972656250e+01
