9.608294677734375000e+01,9.400230407714843750e+01,9.354094696044921875e+01,9.469435119628906250e+01,9.388696289062500000e+01
9.078340911865234375e+01,9.077278137207031250e+01,9.111879730224609375e+01,9.134947967529296875e+01,8.869665527343750000e+01
8.156681823730468750e+01,8.754325103759765625e+01,8.788927459716796875e+01,8.373702239990234375e+01,8.512110900878906250e+01
7.788018798828125000e+01,7.773933410644531250e+01,7.946943664550781250e+01,8.073817443847656250e+01,8.073817443847656250e+01
8.640553283691406250e+01,9.031141662597656250e+01,8.638984680175781250e+01,9.088812255859375000e+01,8.858131408691406250e+01
8.398617553710937500e+01,8.662052917480468750e+01,8.454440307617187500e+01,8.627451324462890625e+01,8.765859222412109375e+01
7.684331512451171875e+01,8.396770477294921875e+01,8.362168121337890625e+01,8.396770477294921875e+01,8.292964172363281250e+01
8.444700622558593750e+01,8.662052917480468750e+01,8.754325103759765625e+01,8.823529052734375000e+01,8.592848968505859375e+01
